Time - Plot 0,Amplitude - Plot 0,Time - vactual,Amplitude - vactual
919,-0.371674,919,-0.501875
920,-0.356138,920,-0.479543
921,-0.340318,921,-0.470119
922,-0.324713,922,-0.457714
923,-0.308812,923,-0.442302
924,-0.292622,924,-0.423858
925,-0.276159,925,-0.40236
926,-0.259445,926,-0.393614
927,-0.242977,927,-0.381744
928,-0.226245,928,-0.350903
929,-0.208787,929,-0.332764
930,-0.191627,930,-0.311456
931,-0.174272,931,-0.302795
932,-0.157211,932,-0.275086
933,-0.139457,933,-0.260008
934,-0.122026,934,-0.2417
935,-0.104417,935,-0.220157
936,-0.0866463,936,-0.211208
937,-0.0692079,937,-0.183169
938,-0.0511209,938,-0.167728
939,-0.0334042,939,-0.149035
940,-0.0155611,940,-0.127096
941,0.00239059,941,-0.101922
942,0.0204271,942,-0.0893522
943,0.0380487,943,-0.0577147
944,0.0562343,944,-0.0387118
945,0.0739649,945,-0.0165027
946,0.091738,946,0.00889256
947,0.109538,947,0.0374522
948,0.127342,948,0.0691526
949,0.145127,949,0.103968
950,0.162867,950,0.141872
951,0.180537,951,0.182836
952,0.198114,952,0.211001
953,0.215103,953,0.258021
954,0.232492,954,0.292176
955,0.24927,955,0.313461
956,0.265472,956,0.353523
957,0.282096,957,0.364809
958,0.297663,958,0.39482
959,0.313686,959,0.427653
960,0.329632,960,0.447434
961,0.344998,961,0.469973
962,0.360285,962,0.49522
963,0.375477,963,0.523122
964,0.390549,964,0.537799
965,0.404999,965,0.555053
966,0.41933,966,0.559
967,0.433054,967,0.581266
968,0.447153,968,0.590106
969,0.460608,969,0.617143
970,0.474383,970,0.630628
971,0.487452,971,0.646356
972,0.500306,972,0.648431
973,0.512454,973,0.668476
974,0.524879,974,0.674733
975,0.536565,975,0.682993
976,0.548013,976,0.693185
977,0.559208,977,0.705237
978,0.57013,978,0.719076
979,0.580758,979,0.718801
980,0.590594,980,0.736025
981,0.600623,981,0.754812
982,0.610307,982,0.743432
983,0.618671,983,0.76518
984,0.627705,984,0.756606
985,0.635408,985,0.781004
986,0.643759,986,0.79075
987,0.651222,987,0.785795
988,0.657821,988,0.797746
989,0.664555,989,0.794836
990,0.670421,990,0.80867
991,0.676405,991,0.823308
992,0.681972,992,0.82284
993,0.686626,993,0.823043
994,0.690886,994,0.823834
995,0.694753,995,0.825132
996,0.698226,996,0.826852
997,0.701297,997,0.828912
998,0.703957,998,0.831228
999,0.706197,999,0.849546
1000,0.708479,1000,0.836268
