Time - Plot 0,Amplitude - Plot 0,Time - vactual,Amplitude - vactual
264,-0.01209,264,0.0856778
265,-0.0131764,265,0.0827939
266,-0.0142717,266,0.0797086
267,-0.0153754,267,0.0764225
268,-0.0164863,268,0.072936
269,-0.0176032,269,0.0692494
270,-0.0187247,270,0.0653632
271,-0.0198495,271,0.0612779
272,-0.0209764,272,0.0569937
273,-0.0221045,273,0.0525112
274,-0.0232328,274,0.0478306
275,-0.0243606,275,0.0429524
276,-0.0254874,276,0.0378769
277,-0.0266129,277,0.0326045
278,-0.0277367,278,0.0271355
279,-0.0288585,279,0.0214702
280,-0.0299784,280,0.0156091
281,-0.0310961,281,0.00955241
282,-0.0322117,282,0.00330052
283,-0.0333251,283,-0.00314623
284,-0.0344364,284,-0.0097875
285,-0.0355455,285,-0.0166229
286,-0.0366525,286,-0.0236522
287,-0.0377573,287,-0.0308749
288,-0.0388601,288,-0.0382907
289,-0.0399607,289,-0.0458993
290,-0.0410593,290,-0.0537002
291,-0.0421557,291,-0.0616932
292,-0.0432501,292,-0.0698778
293,-0.0443424,293,-0.0782537
294,-0.0454325,294,-0.0709924
295,-0.0460475,295,-0.0797798
296,-0.0471939,296,-0.0887564
297,-0.0483521,297,-0.0979214
298,-0.0495115,298,-0.107274
299,-0.0506652,299,-0.116814
300,-0.0518089,300,-0.126541
301,-0.0529406,301,-0.120626
302,-0.0535867,302,-0.130755
303,-0.0547537,303,-0.14107
304,-0.0559233,304,-0.13574
305,-0.0566129,305,-0.146452
306,-0.0578233,306,-0.157346
307,-0.0590323,307,-0.168422
308,-0.0602282,308,-0.179678
309,-0.0614046,309,-0.175287
310,-0.0620855,310,-0.186935
311,-0.0632768,311,-0.182933
312,-0.0639873,312,-0.194967
313,-0.0652147,313,-0.191351
314,-0.0659623,314,-0.187941
315,-0.0667512,315,-0.184736
316,-0.0675891,316,-0.181734
317,-0.0684767,317,-0.178933
318,-0.0694108,318,-0.176332
319,-0.0703855,319,-0.189757
320,-0.0718668,320,-0.18752
321,-0.0728411,321,-0.185477
322,-0.073821,322,-0.183629
323,-0.074811,323,-0.181973
324,-0.0758127,324,-0.180507
325,-0.0768259,325,-0.179232
326,-0.0778492,326,-0.178144
327,-0.0788805,327,-0.193072
328,-0.0803906,328,-0.192327
329,-0.0813707,329,-0.191767
330,-0.0823382,330,-0.207219
331,-0.0837747,331,-0.206996
332,-0.0846793,332,-0.206956
333,-0.0855742,333,-0.207099
334,-0.0864711,334,-0.207423
335,-0.087377,335,-0.207927
336,-0.088295,336,-0.208611
337,-0.0892262,337,-0.209473
338,-0.0901696,338,-0.210512
339,-0.0911236,339,-0.211726
340,-0.0920861,340,-0.213115
341,-0.0930545,341,-0.214677
342,-0.0940267,342,-0.216411
343,-0.0950005,343,-0.218316
344,-0.0959741,344,-0.220391
345,-0.096946,345,-0.222635
346,-0.097915,346,-0.225046
347,-0.0988801,347,-0.211797
348,-0.0993676,348,-0.214571
349,-0.100383,349,-0.217509
350,-0.101408,350,-0.22061
351,-0.10243,351,-0.223872
352,-0.103443,352,-0.227294
353,-0.104442,353,-0.215047
354,-0.104953,354,-0.218817
355,-0.105981,355,-0.222744
356,-0.107008,356,-0.226826
357,-0.108023,357,-0.215234
358,-0.108548,358,-0.219653
359,-0.109586,359,-0.224225
360,-0.110618,360,-0.228947
361,-0.111634,361,-0.233818
362,-0.112628,362,-0.223011
363,-0.113124,363,-0.228209
364,-0.114129,364,-0.233554
365,-0.115125,365,-0.239044
