Time - Sim theta,Amplitude - Sim theta,Time - encoder theta,Amplitude - encoder theta,Time - reference input,Amplitude - reference input
642,-0.0986869,642,-0.076699,642,-0.136
643,-0.106681,643,-0.0843689,643,-0.144
644,-0.114676,644,-0.0920388,644,-0.152
645,-0.122673,645,-0.0997088,645,-0.16
646,-0.13067,646,-0.108913,646,-0.168
647,-0.138666,647,-0.116583,647,-0.176
648,-0.146662,648,-0.125786,648,-0.184
649,-0.154655,649,-0.133456,649,-0.192
650,-0.162647,650,-0.141126,650,-0.2
651,-0.17064,651,-0.148796,651,-0.208
652,-0.178635,652,-0.156466,652,-0.216
653,-0.186631,653,-0.164136,653,-0.224
654,-0.194629,654,-0.171806,654,-0.232
655,-0.202629,655,-0.179476,655,-0.24
656,-0.21063,656,-0.18868,656,-0.248
657,-0.21863,657,-0.194816,657,-0.256
658,-0.226632,658,-0.204019,658,-0.264
659,-0.234633,659,-0.211689,659,-0.272
660,-0.242633,660,-0.219359,660,-0.28
661,-0.250634,661,-0.228563,661,-0.288
662,-0.258632,662,-0.236233,662,-0.296
663,-0.266629,663,-0.243903,663,-0.304
664,-0.274626,664,-0.251573,664,-0.312
665,-0.282624,665,-0.260777,665,-0.32
666,-0.29062,666,-0.268447,666,-0.328
667,-0.298616,667,-0.276117,667,-0.336
668,-0.306613,668,-0.283786,668,-0.344
669,-0.314611,669,-0.29299,669,-0.352
670,-0.322607,670,-0.30066,670,-0.36
671,-0.330603,671,-0.30833,671,-0.368
672,-0.3386,672,-0.316,672,-0.376
673,-0.346598,673,-0.32367,673,-0.384
674,-0.354598,674,-0.33134,674,-0.392
675,-0.3626,675,-0.340544,675,-0.4
676,-0.370599,676,-0.348214,676,-0.408
677,-0.378599,677,-0.355884,677,-0.416
678,-0.386598,678,-0.365087,678,-0.424
679,-0.394596,679,-0.372757,679,-0.432
680,-0.402593,680,-0.380427,680,-0.44
681,-0.410591,681,-0.388097,681,-0.448
682,-0.418589,682,-0.395767,682,-0.456
683,-0.42659,683,-0.403437,683,-0.464
684,-0.434591,684,-0.411107,684,-0.472
685,-0.442594,685,-0.420311,685,-0.48
686,-0.450595,686,-0.427981,686,-0.488
687,-0.458596,687,-0.435651,687,-0.496
688,-0.466067,688,-0.44332,688,-0.496
689,-0.472164,689,-0.45099,689,-0.488
690,-0.476428,690,-0.45866,690,-0.48
691,-0.47869,691,-0.464796,691,-0.472
692,-0.478982,692,-0.467864,692,-0.464
693,-0.477464,693,-0.469398,693,-0.456
694,-0.474361,694,-0.469398,694,-0.448
695,-0.469926,695,-0.467864,695,-0.44
696,-0.46441,696,-0.46633,696,-0.432
697,-0.458047,697,-0.463262,697,-0.424
698,-0.451043,698,-0.460194,698,-0.416
699,-0.443571,699,-0.457126,699,-0.408
700,-0.435774,700,-0.45099,700,-0.4
701,-0.427767,701,-0.444854,701,-0.392
702,-0.41964,702,-0.438719,702,-0.384
703,-0.411454,703,-0.432583,703,-0.376
704,-0.403253,704,-0.424913,704,-0.368
705,-0.395069,705,-0.417243,705,-0.36
706,-0.386918,706,-0.409573,706,-0.352
707,-0.378809,707,-0.401903,707,-0.344
708,-0.370744,708,-0.394233,708,-0.336
709,-0.362721,709,-0.385029,709,-0.328
710,-0.354738,710,-0.378893,710,-0.32
711,-0.346785,711,-0.369689,711,-0.312
712,-0.338857,712,-0.362019,712,-0.304
713,-0.330949,713,-0.35435,713,-0.296
714,-0.323053,714,-0.34668,714,-0.288
715,-0.315165,715,-0.337476,715,-0.28
716,-0.307283,716,-0.329806,716,-0.272
717,-0.299402,717,-0.322136,717,-0.264
718,-0.29152,718,-0.314466,718,-0.256
719,-0.283634,719,-0.305262,719,-0.248
720,-0.275745,720,-0.297592,720,-0.24
721,-0.26785,721,-0.289922,721,-0.232
722,-0.25995,722,-0.282252,722,-0.224
723,-0.252042,723,-0.274583,723,-0.216
724,-0.244127,724,-0.266913,724,-0.208
725,-0.236205,725,-0.259243,725,-0.2
726,-0.228276,726,-0.251573,726,-0.192
727,-0.220341,727,-0.242369,727,-0.184
728,-0.212404,728,-0.234699,728,-0.176
729,-0.204463,729,-0.227029,729,-0.168
730,-0.196518,730,-0.219359,730,-0.16
731,-0.188569,731,-0.211689,731,-0.152
732,-0.180616,732,-0.202485,732,-0.144
733,-0.172663,733,-0.194816,733,-0.136
734,-0.164707,734,-0.187146,734,-0.128
735,-0.156748,735,-0.179476,735,-0.12
736,-0.148786,736,-0.170272,736,-0.112
737,-0.140824,737,-0.162602,737,-0.104
738,-0.13286,738,-0.153398,738,-0.096
739,-0.124897,739,-0.145728,739,-0.088
740,-0.116932,740,-0.138058,740,-0.08
741,-0.108965,741,-0.128854,741,-0.072
742,-0.100998,742,-0.121184,742,-0.064
743,-0.0930285,743,-0.113515,743,-0.056
744,-0.0850565,744,-0.105845,744,-0.048
745,-0.0770813,745,-0.0981748,745,-0.04
746,-0.0691027,746,-0.0889709,746,-0.032
747,-0.0611239,747,-0.081301,747,-0.024
748,-0.0531437,748,-0.0720971,748,-0.016
749,-0.0451645,749,-0.0644272,749,-0.008
750,-0.0371844,750,-0.0567573,750,0
751,-0.0292024,751,-0.0490874,751,0.008
752,-0.0212179,752,-0.0414175,752,0.016
753,-0.0132308,753,-0.0337476,753,0.024
754,-0.00524116,754,-0.0260777,754,0.032
755,0.00275089,755,-0.0168738,755,0.04
756,0.010742,756,-0.00920388,756,0.048
757,0.0187333,757,-0.00153398,757,0.056
758,0.0267254,758,0.00613592,758,0.064
759,0.0347189,759,0.0153398,759,0.072
760,0.0427108,760,0.0230097,760,0.08
761,0.0507026,761,0.0306796,761,0.088
762,0.0586951,762,0.0383495,762,0.096
763,0.066689,763,0.0460194,763,0.104
764,0.0746843,764,0.0536893,764,0.112
765,0.0826813,765,0.0613592,765,0.12
766,0.0906797,766,0.0690291,766,0.128
767,0.0986793,767,0.076699,767,0.136
768,0.10668,768,0.0843689,768,0.144
769,0.114682,769,0.0935728,769,0.152
770,0.122681,770,0.101243,770,0.16
771,0.130679,771,0.108913,771,0.168
772,0.138676,772,0.118117,772,0.176
773,0.146672,773,0.125786,773,0.184
774,0.154666,774,0.133456,774,0.192
775,0.16266,775,0.141126,775,0.2
776,0.170656,776,0.15033,776,0.208
777,0.178649,777,0.158,777,0.216
778,0.186643,778,0.167204,778,0.224
779,0.194635,779,0.174874,779,0.232
780,0.202626,780,0.182544,780,0.24
781,0.210618,781,0.190214,781,0.248
782,0.218613,782,0.197884,782,0.256
783,0.226609,783,0.207087,783,0.264
784,0.234605,784,0.213223,784,0.272
785,0.242604,785,0.222427,785,0.28
786,0.250602,786,0.230097,786,0.288
787,0.258601,787,0.239301,787,0.296
788,0.266598,788,0.246971,788,0.304
789,0.274595,789,0.254641,789,0.312
790,0.282592,790,0.263845,790,0.32
791,0.290587,791,0.271515,791,0.328
792,0.298583,792,0.279185,792,0.336
793,0.306579,793,0.286854,793,0.344
794,0.314577,794,0.294524,794,0.352
795,0.322577,795,0.303728,795,0.36
796,0.330575,796,0.309864,796,0.368
797,0.338577,797,0.317534,797,0.376
798,0.346581,798,0.326738,798,0.384
799,0.354583,799,0.334408,799,0.392
800,0.362586,800,0.342078,800,0.4
801,0.370588,801,0.349748,801,0.408
802,0.378591,802,0.357418,802,0.416
803,0.386595,803,0.366621,803,0.424
804,0.394596,804,0.372757,804,0.432
805,0.4026,805,0.380427,805,0.44
806,0.410605,806,0.389631,806,0.448
807,0.418608,807,0.397301,807,0.456
808,0.42661,808,0.404971,808,0.464
809,0.434612,809,0.414175,809,0.472
810,0.442612,810,0.421845,810,0.48
811,0.45061,811,0.427981,811,0.488
812,0.458611,812,0.437185,812,0.496
813,0.466082,813,0.446388,813,0.496
814,0.472176,814,0.454058,814,0.488
815,0.476433,815,0.461728,815,0.48
816,0.478689,816,0.46633,816,0.472
817,0.478978,817,0.469398,817,0.464
818,0.477459,818,0.469398,818,0.456
819,0.474359,819,0.469398,819,0.448
820,0.46993,820,0.469398,820,0.44
821,0.464418,821,0.467864,821,0.432
822,0.458057,822,0.464796,822,0.424
823,0.451053,823,0.460194,823,0.416
824,0.443585,824,0.455592,824,0.408
825,0.435795,825,0.447922,825,0.4
826,0.4278,826,0.441786,826,0.392
827,0.419686,827,0.435651,827,0.384
828,0.411514,828,0.427981,828,0.376
829,0.403328,829,0.420311,829,0.368
830,0.395157,830,0.412641,830,0.36
831,0.387019,831,0.404971,831,0.352
832,0.378919,832,0.398835,832,0.344
833,0.370859,833,0.391165,833,0.336
834,0.362835,834,0.383495,834,0.328
835,0.354845,835,0.375825,835,0.32
836,0.346885,836,0.366621,836,0.312
837,0.33895,837,0.358952,837,0.304
838,0.331035,838,0.351282,838,0.296
839,0.323133,839,0.343612,839,0.288
840,0.315239,840,0.335942,840,0.28
841,0.307348,841,0.328272,841,0.272
842,0.299458,842,0.320602,842,0.264
843,0.291567,843,0.312932,843,0.256
844,0.283671,844,0.303728,844,0.248
845,0.275774,845,0.296058,845,0.24
846,0.267873,846,0.288388,846,0.232
847,0.259966,847,0.280718,847,0.224
848,0.252054,848,0.273049,848,0.216
849,0.244135,849,0.265379,849,0.208
850,0.236211,850,0.257709,850,0.2
851,0.22828,851,0.250039,851,0.192
852,0.220344,852,0.240835,852,0.184
853,0.212405,853,0.234699,853,0.176
854,0.204461,854,0.227029,854,0.168
855,0.196511,855,0.217825,855,0.16
856,0.18856,856,0.210155,856,0.152
857,0.180607,857,0.202485,857,0.144
858,0.172651,858,0.194816,858,0.136
859,0.164692,859,0.185612,859,0.128
860,0.156733,860,0.177942,860,0.12
861,0.148772,861,0.170272,861,0.112
862,0.140809,862,0.162602,862,0.104
863,0.132844,863,0.153398,863,0.096
864,0.124879,864,0.145728,864,0.088
865,0.116912,865,0.138058,865,0.08
866,0.108943,866,0.130388,866,0.072
867,0.100971,867,0.122718,867,0.064
868,0.0929961,868,0.115049,868,0.056
869,0.0850185,869,0.107379,869,0.048
870,0.0770382,870,0.0997088,870,0.04
871,0.0690555,871,0.0905049,871,0.032
872,0.0610737,872,0.0843689,872,0.024
873,0.0530886,873,0.0751651,873,0.016
874,0.0451039,874,0.0674952,874,0.008
875,0.0371188,875,0.0582913,875,0
876,0.0291358,876,0.0521553,876,-0.008
877,0.0211499,877,0.0444854,877,-0.016
878,0.0131616,878,0.0352816,878,-0.024
879,0.00517424,879,0.0276117,879,-0.032
880,-0.00281331,880,0.0199418,880,-0.04
881,-0.0108018,881,0.0107379,881,-0.048
882,-0.0187885,882,0.00306796,882,-0.056
883,-0.0267751,883,-0.00460194,883,-0.064
884,-0.0347628,884,-0.0122718,884,-0.072
885,-0.042752,885,-0.0214757,885,-0.08
886,-0.0507399,886,-0.0276117,886,-0.088
887,-0.0587313,887,-0.0368155,887,-0.096
888,-0.0667224,888,-0.0444854,888,-0.104
889,-0.0747142,889,-0.0521553,889,-0.112
890,-0.0827072,890,-0.0613592,890,-0.12
891,-0.0906988,891,-0.0674952,891,-0.128
892,-0.0986933,892,-0.076699,892,-0.136
893,-0.106687,893,-0.0843689,893,-0.144
894,-0.114682,894,-0.0920388,894,-0.152
895,-0.122677,895,-0.0997088,895,-0.16
896,-0.130674,896,-0.108913,896,-0.168
897,-0.138669,897,-0.118117,897,-0.176
898,-0.14666,898,-0.125786,898,-0.184
899,-0.154651,899,-0.133456,899,-0.192
900,-0.162642,900,-0.141126,900,-0.2
901,-0.170635,901,-0.15033,901,-0.208
902,-0.178627,902,-0.156466,902,-0.216
903,-0.186622,903,-0.16567,903,-0.224
904,-0.194617,904,-0.17334,904,-0.232
905,-0.202613,905,-0.179476,905,-0.24
906,-0.210614,906,-0.18868,906,-0.248
907,-0.218615,907,-0.19635,907,-0.256
908,-0.226616,908,-0.204019,908,-0.264
909,-0.234618,909,-0.211689,909,-0.272
910,-0.24262,910,-0.219359,910,-0.28
911,-0.250624,911,-0.228563,911,-0.288
912,-0.258625,912,-0.234699,912,-0.296
913,-0.266628,913,-0.243903,913,-0.304
914,-0.274629,914,-0.251573,914,-0.312
915,-0.28263,915,-0.260777,915,-0.32
916,-0.290628,916,-0.268447,916,-0.328
917,-0.298625,917,-0.276117,917,-0.336
918,-0.306621,918,-0.283786,918,-0.344
919,-0.314619,919,-0.29299,919,-0.352
920,-0.322614,920,-0.30066,920,-0.36
921,-0.33061,921,-0.30833,921,-0.368
922,-0.338606,922,-0.316,922,-0.376
923,-0.346604,923,-0.32367,923,-0.384
924,-0.354603,924,-0.332874,924,-0.392
925,-0.362601,925,-0.340544,925,-0.4
926,-0.370599,926,-0.348214,926,-0.408
927,-0.378597,927,-0.355884,927,-0.416
928,-0.386596,928,-0.363553,928,-0.424
929,-0.394597,929,-0.372757,929,-0.432
930,-0.402596,930,-0.380427,930,-0.44
931,-0.410595,931,-0.388097,931,-0.448
932,-0.418594,932,-0.395767,932,-0.456
933,-0.426595,933,-0.403437,933,-0.464
934,-0.434596,934,-0.411107,934,-0.472
935,-0.442599,935,-0.418777,935,-0.48
936,-0.450602,936,-0.427981,936,-0.488
937,-0.458604,937,-0.435651,937,-0.496
938,-0.466075,938,-0.444854,938,-0.496
939,-0.472169,939,-0.45099,939,-0.488
940,-0.476429,940,-0.460194,940,-0.48
941,-0.478687,941,-0.464796,941,-0.472
942,-0.478976,942,-0.467864,942,-0.464
943,-0.477457,943,-0.469398,943,-0.456
944,-0.474354,944,-0.469398,944,-0.448
945,-0.46992,945,-0.467864,945,-0.44
946,-0.464405,946,-0.46633,946,-0.432
947,-0.458043,947,-0.464796,947,-0.424
948,-0.451037,948,-0.460194,948,-0.416
949,-0.443565,949,-0.455592,949,-0.408
950,-0.435771,950,-0.45099,950,-0.4
951,-0.427767,951,-0.444854,951,-0.392
952,-0.419641,952,-0.438719,952,-0.384
953,-0.411457,953,-0.432583,953,-0.376
954,-0.403257,954,-0.424913,954,-0.368
955,-0.395072,955,-0.417243,955,-0.36
956,-0.386921,956,-0.409573,956,-0.352
957,-0.378812,957,-0.401903,957,-0.344
958,-0.370748,958,-0.394233,958,-0.336
959,-0.362724,959,-0.386563,959,-0.328
960,-0.354738,960,-0.378893,960,-0.32
961,-0.346782,961,-0.369689,961,-0.312
962,-0.338854,962,-0.362019,962,-0.304
963,-0.330945,963,-0.35435,963,-0.296
964,-0.32305,964,-0.34668,964,-0.288
965,-0.315163,965,-0.337476,965,-0.28
966,-0.307281,966,-0.329806,966,-0.272
967,-0.299402,967,-0.322136,967,-0.264
968,-0.29152,968,-0.312932,968,-0.256
969,-0.283637,969,-0.305262,969,-0.248
970,-0.27575,970,-0.297592,970,-0.24
971,-0.267857,971,-0.289922,971,-0.232
972,-0.259956,972,-0.282252,972,-0.224
973,-0.252048,973,-0.274583,973,-0.216
974,-0.244132,974,-0.266913,974,-0.208
975,-0.23621,975,-0.259243,975,-0.2
976,-0.22828,976,-0.250039,976,-0.192
977,-0.220347,977,-0.242369,977,-0.184
978,-0.212411,978,-0.234699,978,-0.176
979,-0.20447,979,-0.227029,979,-0.168
980,-0.196524,980,-0.219359,980,-0.16
981,-0.188574,981,-0.211689,981,-0.152
982,-0.18062,982,-0.202485,982,-0.144
983,-0.172665,983,-0.194816,983,-0.136
984,-0.164708,984,-0.185612,984,-0.128
985,-0.156752,985,-0.177942,985,-0.12
986,-0.148794,986,-0.170272,986,-0.112
987,-0.140833,987,-0.162602,987,-0.104
988,-0.132869,988,-0.154932,988,-0.096
989,-0.124902,989,-0.145728,989,-0.088
990,-0.116934,990,-0.138058,990,-0.08
991,-0.108964,991,-0.130388,991,-0.072
992,-0.100992,992,-0.121184,992,-0.064
993,-0.0930206,993,-0.113515,993,-0.056
994,-0.0850476,994,-0.105845,994,-0.048
995,-0.0770722,995,-0.0966408,995,-0.04
996,-0.0690972,996,-0.0889709,996,-0.032
997,-0.0611209,997,-0.081301,997,-0.024
998,-0.0531423,998,-0.0736311,998,-0.016
999,-0.045161,999,-0.0644272,999,-0.008
1000,-0.0371799,1000,-0.0567573,1000,0
